WBGene00142700	""	CBN03975	CBN03975	Coding_transcript	Caenorhabditis brenneri
WBGene00142701	""	CBN03976	CBN03976	Coding_transcript	Caenorhabditis brenneri
WBGene00142702	""	CBN03977	CBN03977	Coding_transcript	Caenorhabditis brenneri
WBGene00142703	""	CBN03978	CBN03978	Coding_transcript	Caenorhabditis brenneri
WBGene00142704	Cbn-dnj-14	CBN03979	CBN03979	Coding_transcript	Caenorhabditis brenneri
WBGene00142705	""	CBN03980	CBN03980	Coding_transcript	Caenorhabditis brenneri
WBGene00142706	""	CBN03981	CBN03981	Coding_transcript	Caenorhabditis brenneri
WBGene00142707	""	CBN03982	CBN03982	Coding_transcript	Caenorhabditis brenneri
WBGene00142708	""	CBN03983	CBN03983	Coding_transcript	Caenorhabditis brenneri
WBGene00142709	Cbn-dhps-1	CBN03984	CBN03984	Coding_transcript	Caenorhabditis brenneri
WBGene00142710	""	CBN03985	CBN03985	Coding_transcript	Caenorhabditis brenneri
WBGene00142711	""	CBN03986	CBN03986	Coding_transcript	Caenorhabditis brenneri
WBGene00142712	""	CBN03987	CBN03987	Coding_transcript	Caenorhabditis brenneri
WBGene00142713	""	CBN03988	CBN03988	Coding_transcript	Caenorhabditis brenneri
WBGene00142714	Cbn-srt-47	CBN03989	CBN03989	Coding_transcript	Caenorhabditis brenneri
WBGene00142715	Cbn-evl-20	CBN03990	CBN03990	Coding_transcript	Caenorhabditis brenneri
WBGene00142716	""	CBN03991	CBN03991	Coding_transcript	Caenorhabditis brenneri
WBGene00142717	""	CBN03992	CBN03992	Coding_transcript	Caenorhabditis brenneri
WBGene00142718	""	CBN03993	CBN03993	Coding_transcript	Caenorhabditis brenneri
WBGene00142719	Cbn-tomm-7	CBN03994	CBN03994	Coding_transcript	Caenorhabditis brenneri
WBGene00142720	""	CBN03995	CBN03995	Coding_transcript	Caenorhabditis brenneri
WBGene00142721	""	CBN03996	CBN03996	Coding_transcript	Caenorhabditis brenneri
WBGene00142722	""	CBN03997	CBN03997	Coding_transcript	Caenorhabditis brenneri
WBGene00142723	""	CBN03998	CBN03998	Coding_transcript	Caenorhabditis brenneri
WBGene00142724	""	CBN03999	CBN03999	Coding_transcript	Caenorhabditis brenneri
WBGene00142725	""	CBN04000	CBN04000	Coding_transcript	Caenorhabditis brenneri
WBGene00142726	""	CBN04001	CBN04001	Coding_transcript	Caenorhabditis brenneri
WBGene00142727	""	CBN04002	CBN04002	Coding_transcript	Caenorhabditis brenneri
WBGene00142728	""	CBN04003	CBN04003	Coding_transcript	Caenorhabditis brenneri
WBGene00142729	""	CBN04004	CBN04004	Coding_transcript	Caenorhabditis brenneri
WBGene00142730	""	CBN04005	CBN04005	Coding_transcript	Caenorhabditis brenneri
WBGene00142731	""	CBN04006	CBN04006	Coding_transcript	Caenorhabditis brenneri
WBGene00142732	""	CBN04007	CBN04007	Coding_transcript	Caenorhabditis brenneri
WBGene00142734	""	CBN04009	CBN04009	Coding_transcript	Caenorhabditis brenneri
WBGene00142735	""	CBN04010	CBN04010	Coding_transcript	Caenorhabditis brenneri
WBGene00142736	""	CBN04011	CBN04011	Coding_transcript	Caenorhabditis brenneri
WBGene00142737	""	CBN04012	CBN04012	Coding_transcript	Caenorhabditis brenneri
WBGene00142738	""	CBN04013	CBN04013	Coding_transcript	Caenorhabditis brenneri
WBGene00142739	""	CBN04014	CBN04014	Coding_transcript	Caenorhabditis brenneri
WBGene00142740	""	CBN04015	CBN04015	Coding_transcript	Caenorhabditis brenneri
WBGene00142741	""	CBN04016	CBN04016	Coding_transcript	Caenorhabditis brenneri
WBGene00142742	""	CBN04017	CBN04017	Coding_transcript	Caenorhabditis brenneri
WBGene00142743	""	CBN04018	CBN04018	Coding_transcript	Caenorhabditis brenneri
WBGene00142744	""	CBN04019	CBN04019	Coding_transcript	Caenorhabditis brenneri
WBGene00142745	""	CBN04020	CBN04020	Coding_transcript	Caenorhabditis brenneri
WBGene00142746	""	CBN04021	CBN04021	Coding_transcript	Caenorhabditis brenneri
WBGene00142747	Cbn-rgr-1	CBN04022	CBN04022	Coding_transcript	Caenorhabditis brenneri
WBGene00142749	""	CBN04024	CBN04024	Coding_transcript	Caenorhabditis brenneri
WBGene00142750	""	CBN04025	CBN04025	Coding_transcript	Caenorhabditis brenneri
WBGene00142751	""	CBN04026	CBN04026	Coding_transcript	Caenorhabditis brenneri
WBGene00142752	""	CBN04027	CBN04027	Coding_transcript	Caenorhabditis brenneri
WBGene00142753	""	CBN04028	CBN04028	Coding_transcript	Caenorhabditis brenneri
WBGene00142754	""	CBN04029	CBN04029	Coding_transcript	Caenorhabditis brenneri
WBGene00142755	""	CBN04030	CBN04030	Coding_transcript	Caenorhabditis brenneri
WBGene00142756	Cbn-daf-1	CBN04031	CBN04031	Coding_transcript	Caenorhabditis brenneri
WBGene00142757	Cbn-spk-1	CBN04032	CBN04032	Coding_transcript	Caenorhabditis brenneri
WBGene00142758	Cbn-pqn-35	CBN04033	CBN04033	Coding_transcript	Caenorhabditis brenneri
WBGene00142759	""	CBN04034	CBN04034	Coding_transcript	Caenorhabditis brenneri
WBGene00142760	""	CBN04035	CBN04035	Coding_transcript	Caenorhabditis brenneri
WBGene00142761	""	CBN04036	CBN04036	Coding_transcript	Caenorhabditis brenneri
WBGene00142762	""	CBN04037	CBN04037	Coding_transcript	Caenorhabditis brenneri
WBGene00142763	""	CBN04038	CBN04038	Coding_transcript	Caenorhabditis brenneri
WBGene00142764	Cbn-dos-1	CBN04039	CBN04039	Coding_transcript	Caenorhabditis brenneri
WBGene00142765	""	CBN04040	CBN04040	Coding_transcript	Caenorhabditis brenneri
WBGene00142766	""	CBN04041	CBN04041	Coding_transcript	Caenorhabditis brenneri
WBGene00142767	""	CBN04042	CBN04042	Coding_transcript	Caenorhabditis brenneri
WBGene00142768	Cbn-aqp-8	CBN04043	CBN04043	Coding_transcript	Caenorhabditis brenneri
WBGene00142769	""	CBN04044	CBN04044	Coding_transcript	Caenorhabditis brenneri
WBGene00142770	""	CBN04045	CBN04045	Coding_transcript	Caenorhabditis brenneri
WBGene00142771	""	CBN04046	CBN04046	Coding_transcript	Caenorhabditis brenneri
WBGene00142772	Cbn-sox-2	CBN04047	CBN04047	Coding_transcript	Caenorhabditis brenneri
WBGene00142773	""	CBN04048	CBN04048	Coding_transcript	Caenorhabditis brenneri
WBGene00142774	""	CBN04049	CBN04049	Coding_transcript	Caenorhabditis brenneri
WBGene00142775	Cbn-erv-46	CBN04050	CBN04050	Coding_transcript	Caenorhabditis brenneri
WBGene00142776	Cbn-lrk-1	CBN04051	CBN04051	Coding_transcript	Caenorhabditis brenneri
WBGene00142777	Cbn-glb-32	CBN04052	CBN04052	Coding_transcript	Caenorhabditis brenneri
WBGene00142778	""	CBN04053	CBN04053	Coding_transcript	Caenorhabditis brenneri
WBGene00142779	""	CBN04054	CBN04054	Coding_transcript	Caenorhabditis brenneri
WBGene00142780	""	CBN04055	CBN04055	Coding_transcript	Caenorhabditis brenneri
WBGene00142781	""	CBN04056	CBN04056	Coding_transcript	Caenorhabditis brenneri
WBGene00142782	""	CBN04057	CBN04057	Coding_transcript	Caenorhabditis brenneri
WBGene00142783	Cbn-rft-2	CBN04058	CBN04058	Coding_transcript	Caenorhabditis brenneri
WBGene00142784	""	CBN04059	CBN04059	Coding_transcript	Caenorhabditis brenneri
WBGene00142785	""	CBN04060	CBN04060	Coding_transcript	Caenorhabditis brenneri
WBGene00142786	""	CBN04061	CBN04061	Coding_transcript	Caenorhabditis brenneri
WBGene00142787	""	CBN04062	CBN04062	Coding_transcript	Caenorhabditis brenneri
WBGene00142788	""	CBN04063	CBN04063	Coding_transcript	Caenorhabditis brenneri
WBGene00142789	""	CBN04064	CBN04064	Coding_transcript	Caenorhabditis brenneri
WBGene00142790	""	CBN04065	CBN04065	Coding_transcript	Caenorhabditis brenneri
WBGene00142791	Cbn-dog-1	CBN04066	CBN04066	Coding_transcript	Caenorhabditis brenneri
WBGene00142792	""	CBN04067	CBN04067	Coding_transcript	Caenorhabditis brenneri
WBGene00142793	""	CBN04068	CBN04068	Coding_transcript	Caenorhabditis brenneri
WBGene00142794	""	CBN04069	CBN04069	Coding_transcript	Caenorhabditis brenneri
WBGene00142795	""	CBN04070	CBN04070	Coding_transcript	Caenorhabditis brenneri
WBGene00142796	""	CBN04071	CBN04071	Coding_transcript	Caenorhabditis brenneri
WBGene00142797	""	CBN04072	CBN04072	Coding_transcript	Caenorhabditis brenneri
WBGene00142798	""	CBN04073	CBN04073	Coding_transcript	Caenorhabditis brenneri
WBGene00142799	""	CBN04074	CBN04074	Coding_transcript	Caenorhabditis brenneri
WBGene00142800	""	CBN04075	CBN04075	Coding_transcript	Caenorhabditis brenneri
WBGene00142801	""	CBN04076	CBN04076	Coding_transcript	Caenorhabditis brenneri
WBGene00142802	""	CBN04077	CBN04077	Coding_transcript	Caenorhabditis brenneri
WBGene00142803	""	CBN04078	CBN04078	Coding_transcript	Caenorhabditis brenneri
WBGene00142804	""	CBN04079	CBN04079	Coding_transcript	Caenorhabditis brenneri
WBGene00142805	""	CBN04080	CBN04080	Coding_transcript	Caenorhabditis brenneri
WBGene00142806	""	CBN04081	CBN04081	Coding_transcript	Caenorhabditis brenneri
WBGene00142807	""	CBN04082	CBN04082	Coding_transcript	Caenorhabditis brenneri
WBGene00142808	""	CBN04083	CBN04083	Coding_transcript	Caenorhabditis brenneri
WBGene00142810	""	CBN04085	CBN04085	Coding_transcript	Caenorhabditis brenneri
WBGene00142811	Cbn-ubq-2	CBN04086	CBN04086	Coding_transcript	Caenorhabditis brenneri
WBGene00142812	""	CBN04087	CBN04087	Coding_transcript	Caenorhabditis brenneri
WBGene00142813	""	CBN04088	CBN04088	Coding_transcript	Caenorhabditis brenneri
WBGene00142814	""	CBN04089	CBN04089	Coding_transcript	Caenorhabditis brenneri
WBGene00142815	""	CBN04090	CBN04090	Coding_transcript	Caenorhabditis brenneri
WBGene00142816	""	CBN04091	CBN04091	Coding_transcript	Caenorhabditis brenneri
WBGene00142817	""	CBN04092	CBN04092	Coding_transcript	Caenorhabditis brenneri
WBGene00142818	""	CBN04093	CBN04093	Coding_transcript	Caenorhabditis brenneri
WBGene00142819	""	CBN04094	CBN04094	Coding_transcript	Caenorhabditis brenneri
WBGene00142820	""	CBN04095	CBN04095	Coding_transcript	Caenorhabditis brenneri
WBGene00142821	""	CBN04096	CBN04096	Coding_transcript	Caenorhabditis brenneri
WBGene00142822	""	CBN04097	CBN04097	Coding_transcript	Caenorhabditis brenneri
WBGene00142823	""	CBN04098	CBN04098	Coding_transcript	Caenorhabditis brenneri
WBGene00142824	Cbn-col-173	CBN04099	CBN04099	Coding_transcript	Caenorhabditis brenneri
WBGene00142825	""	CBN04100	CBN04100	Coding_transcript	Caenorhabditis brenneri
WBGene00142826	""	CBN04101	CBN04101	Coding_transcript	Caenorhabditis brenneri
WBGene00142827	""	CBN04102	CBN04102	Coding_transcript	Caenorhabditis brenneri
WBGene00142828	""	CBN04103	CBN04103	Coding_transcript	Caenorhabditis brenneri
WBGene00142829	""	CBN04104	CBN04104	Coding_transcript	Caenorhabditis brenneri
WBGene00142830	""	CBN04105	CBN04105	Coding_transcript	Caenorhabditis brenneri
WBGene00142831	""	CBN04106	CBN04106	Coding_transcript	Caenorhabditis brenneri
WBGene00142832	""	CBN04107	CBN04107	Coding_transcript	Caenorhabditis brenneri
WBGene00142833	""	CBN04108	CBN04108	Coding_transcript	Caenorhabditis brenneri
WBGene00142835	""	CBN04110	CBN04110	Coding_transcript	Caenorhabditis brenneri
WBGene00142836	Cbn-cand-1	CBN04111	CBN04111	Coding_transcript	Caenorhabditis brenneri
WBGene00142837	""	CBN04112	CBN04112	Coding_transcript	Caenorhabditis brenneri
WBGene00142838	""	CBN04113	CBN04113	Coding_transcript	Caenorhabditis brenneri
WBGene00142839	""	CBN04114	CBN04114	Coding_transcript	Caenorhabditis brenneri
WBGene00142840	""	CBN04115	CBN04115	Coding_transcript	Caenorhabditis brenneri
WBGene00142841	""	CBN04116	CBN04116	Coding_transcript	Caenorhabditis brenneri
WBGene00142842	""	CBN04117	CBN04117	Coding_transcript	Caenorhabditis brenneri
WBGene00142843	""	CBN04118	CBN04118	Coding_transcript	Caenorhabditis brenneri
WBGene00142844	""	CBN04119	CBN04119	Coding_transcript	Caenorhabditis brenneri
WBGene00142845	""	CBN04120	CBN04120	Coding_transcript	Caenorhabditis brenneri
WBGene00142846	Cbn-fnci-1	CBN04121	CBN04121	Coding_transcript	Caenorhabditis brenneri
WBGene00142847	""	CBN04122	CBN04122	Coding_transcript	Caenorhabditis brenneri
WBGene00142848	""	CBN04123	CBN04123	Coding_transcript	Caenorhabditis brenneri
WBGene00142849	""	CBN04124	CBN04124	Coding_transcript	Caenorhabditis brenneri
WBGene00142850	""	CBN04125	CBN04125	Coding_transcript	Caenorhabditis brenneri
WBGene00142851	Cbn-nep-17	CBN04126	CBN04126	Coding_transcript	Caenorhabditis brenneri
WBGene00142852	""	CBN04127	CBN04127	Coding_transcript	Caenorhabditis brenneri
WBGene00142853	""	CBN04128	CBN04128	Coding_transcript	Caenorhabditis brenneri
WBGene00142854	""	CBN04129	CBN04129	Coding_transcript	Caenorhabditis brenneri
WBGene00142855	""	CBN04130	CBN04130	Coding_transcript	Caenorhabditis brenneri
WBGene00142856	""	CBN04131	CBN04131	Coding_transcript	Caenorhabditis brenneri
WBGene00142857	""	CBN04132	CBN04132	Coding_transcript	Caenorhabditis brenneri
WBGene00142858	""	CBN04133	CBN04133	Coding_transcript	Caenorhabditis brenneri
WBGene00142859	""	CBN04134	CBN04134	Coding_transcript	Caenorhabditis brenneri
WBGene00142860	""	CBN04135	CBN04135	Coding_transcript	Caenorhabditis brenneri
WBGene00142861	""	CBN04136	CBN04136	Coding_transcript	Caenorhabditis brenneri
WBGene00142862	""	CBN04137	CBN04137	Coding_transcript	Caenorhabditis brenneri
WBGene00142863	""	CBN04138	CBN04138	Coding_transcript	Caenorhabditis brenneri
WBGene00142864	""	CBN04139	CBN04139	Coding_transcript	Caenorhabditis brenneri
WBGene00142865	""	CBN04140	CBN04140	Coding_transcript	Caenorhabditis brenneri
WBGene00142866	""	CBN04141	CBN04141	Coding_transcript	Caenorhabditis brenneri
WBGene00142867	Cbn-clec-264	CBN04142	CBN04142	Coding_transcript	Caenorhabditis brenneri
WBGene00142868	""	CBN04143	CBN04143	Coding_transcript	Caenorhabditis brenneri
WBGene00142869	""	CBN04144	CBN04144	Coding_transcript	Caenorhabditis brenneri
WBGene00142870	""	CBN04145	CBN04145	Coding_transcript	Caenorhabditis brenneri
WBGene00142871	""	CBN04146	CBN04146	Coding_transcript	Caenorhabditis brenneri
WBGene00142872	""	CBN04147	CBN04147	Coding_transcript	Caenorhabditis brenneri
WBGene00142873	Cbn-ddl-3	CBN04148	CBN04148	Coding_transcript	Caenorhabditis brenneri
WBGene00142874	""	CBN04149	CBN04149	Coding_transcript	Caenorhabditis brenneri
WBGene00142875	""	CBN04150	CBN04150	Coding_transcript	Caenorhabditis brenneri
WBGene00142876	""	CBN04151	CBN04151	Coding_transcript	Caenorhabditis brenneri
WBGene00142877	""	CBN04152	CBN04152	Coding_transcript	Caenorhabditis brenneri
WBGene00142878	Cbn-nas-28	CBN04153	CBN04153	Coding_transcript	Caenorhabditis brenneri
WBGene00142879	""	CBN04154	CBN04154	Coding_transcript	Caenorhabditis brenneri
WBGene00142880	""	CBN04155	CBN04155	Coding_transcript	Caenorhabditis brenneri
WBGene00142881	""	CBN04156	CBN04156	Coding_transcript	Caenorhabditis brenneri
WBGene00142882	""	CBN04157	CBN04157	Coding_transcript	Caenorhabditis brenneri
WBGene00142883	""	CBN04158	CBN04158	Coding_transcript	Caenorhabditis brenneri
WBGene00142884	""	CBN04159	CBN04159	Coding_transcript	Caenorhabditis brenneri
WBGene00142885	""	CBN04160	CBN04160	Coding_transcript	Caenorhabditis brenneri
WBGene00142886	""	CBN04161	CBN04161	Coding_transcript	Caenorhabditis brenneri
WBGene00142887	Cbn-cpg-4	CBN04162	CBN04162	Coding_transcript	Caenorhabditis brenneri
WBGene00142888	""	CBN04163	CBN04163	Coding_transcript	Caenorhabditis brenneri
WBGene00142889	""	CBN04164	CBN04164	Coding_transcript	Caenorhabditis brenneri
WBGene00142890	""	CBN04165	CBN04165	Coding_transcript	Caenorhabditis brenneri
WBGene00142891	""	CBN04166	CBN04166	Coding_transcript	Caenorhabditis brenneri
WBGene00142892	""	CBN04167	CBN04167	Coding_transcript	Caenorhabditis brenneri
WBGene00142893	""	CBN04168	CBN04168	Coding_transcript	Caenorhabditis brenneri
WBGene00142894	""	CBN04169	CBN04169	Coding_transcript	Caenorhabditis brenneri
WBGene00142895	""	CBN04170	CBN04170	Coding_transcript	Caenorhabditis brenneri
WBGene00142896	Cbn-frpr-4	CBN04171	CBN04171	Coding_transcript	Caenorhabditis brenneri
WBGene00142897	""	CBN04172	CBN04172	Coding_transcript	Caenorhabditis brenneri
WBGene00142898	Cbn-tbb-1	CBN04173	CBN04173	Coding_transcript	Caenorhabditis brenneri
WBGene00142899	""	CBN04174	CBN04174	Coding_transcript	Caenorhabditis brenneri
WBGene00142900	""	CBN04175	CBN04175	Coding_transcript	Caenorhabditis brenneri
WBGene00142901	""	CBN04176	CBN04176	Coding_transcript	Caenorhabditis brenneri
WBGene00142902	Cbn-lips-17	CBN04177	CBN04177	Coding_transcript	Caenorhabditis brenneri
WBGene00142903	""	CBN04178	CBN04178	Coding_transcript	Caenorhabditis brenneri
WBGene00142904	""	CBN04179	CBN04179	Coding_transcript	Caenorhabditis brenneri
WBGene00142905	""	CBN04180	CBN04180	Coding_transcript	Caenorhabditis brenneri
WBGene00142906	""	CBN04181	CBN04181	Coding_transcript	Caenorhabditis brenneri
WBGene00142907	""	CBN04182	CBN04182	Coding_transcript	Caenorhabditis brenneri
WBGene00142908	Cbn-hint-3	CBN04183	CBN04183	Coding_transcript	Caenorhabditis brenneri
WBGene00142909	""	CBN04184	CBN04184	Coding_transcript	Caenorhabditis brenneri
WBGene00142910	""	CBN04185	CBN04185	Coding_transcript	Caenorhabditis brenneri
WBGene00142911	""	CBN04186	CBN04186	Coding_transcript	Caenorhabditis brenneri
WBGene00142912	""	CBN04187	CBN04187	Coding_transcript	Caenorhabditis brenneri
WBGene00142913	""	CBN04188	CBN04188	Coding_transcript	Caenorhabditis brenneri
WBGene00142914	""	CBN04189	CBN04189	Coding_transcript	Caenorhabditis brenneri
WBGene00142915	""	CBN04190	CBN04190	Coding_transcript	Caenorhabditis brenneri
WBGene00142916	""	CBN04191	CBN04191	Coding_transcript	Caenorhabditis brenneri
WBGene00142917	""	CBN04192	CBN04192	Coding_transcript	Caenorhabditis brenneri
WBGene00142918	""	CBN04193	CBN04193	Coding_transcript	Caenorhabditis brenneri
WBGene00142919	""	CBN04194	CBN04194	Coding_transcript	Caenorhabditis brenneri
WBGene00142920	""	CBN04195	CBN04195	Coding_transcript	Caenorhabditis brenneri
WBGene00142921	Cbn-octr-1	CBN04196	CBN04196	Coding_transcript	Caenorhabditis brenneri
WBGene00142922	Cbn-rip-1	CBN04197	CBN04197	Coding_transcript	Caenorhabditis brenneri
WBGene00142923	""	CBN04198	CBN04198	Coding_transcript	Caenorhabditis brenneri
WBGene00142924	""	CBN04199	CBN04199	Coding_transcript	Caenorhabditis brenneri
WBGene00142925	""	CBN04200	CBN04200	Coding_transcript	Caenorhabditis brenneri
WBGene00142926	""	CBN04201	CBN04201	Coding_transcript	Caenorhabditis brenneri
WBGene00142927	""	CBN04202	CBN04202	Coding_transcript	Caenorhabditis brenneri
WBGene00142928	Cbn-aly-2	CBN04203	CBN04203	Coding_transcript	Caenorhabditis brenneri
WBGene00142929	""	CBN04204	CBN04204	Coding_transcript	Caenorhabditis brenneri
WBGene00142930	""	CBN04205	CBN04205	Coding_transcript	Caenorhabditis brenneri
WBGene00142931	""	CBN04206	CBN04206	Coding_transcript	Caenorhabditis brenneri
WBGene00142932	""	CBN04207	CBN04207	Coding_transcript	Caenorhabditis brenneri
WBGene00142933	Cbn-enu-3	CBN04208	CBN04208	Coding_transcript	Caenorhabditis brenneri
WBGene00142934	""	CBN04209	CBN04209	Coding_transcript	Caenorhabditis brenneri
WBGene00142935	""	CBN04210	CBN04210	Coding_transcript	Caenorhabditis brenneri
WBGene00142936	""	CBN04211	CBN04211	Coding_transcript	Caenorhabditis brenneri
WBGene00142937	Cbn-zig-10	CBN04212	CBN04212	Coding_transcript	Caenorhabditis brenneri
WBGene00142939	""	CBN04214	CBN04214	Coding_transcript	Caenorhabditis brenneri
WBGene00142940	""	CBN04215	CBN04215	Coding_transcript	Caenorhabditis brenneri
WBGene00142941	""	CBN04216	CBN04216	Coding_transcript	Caenorhabditis brenneri
WBGene00142942	""	CBN04217	CBN04217	Coding_transcript	Caenorhabditis brenneri
WBGene00142943	""	CBN04218	CBN04218	Coding_transcript	Caenorhabditis brenneri
WBGene00142944	""	CBN04219	CBN04219	Coding_transcript	Caenorhabditis brenneri
WBGene00142945	""	CBN04220	CBN04220	Coding_transcript	Caenorhabditis brenneri
WBGene00142946	""	CBN04221	CBN04221	Coding_transcript	Caenorhabditis brenneri
WBGene00142947	""	CBN04222	CBN04222	Coding_transcript	Caenorhabditis brenneri
WBGene00142948	Cbn-gpn-1	CBN04223	CBN04223	Coding_transcript	Caenorhabditis brenneri
WBGene00142949	""	CBN04224	CBN04224	Coding_transcript	Caenorhabditis brenneri
WBGene00142950	Cbn-dyc-1	CBN04225	CBN04225	Coding_transcript	Caenorhabditis brenneri
WBGene00142951	""	CBN04226	CBN04226	Coding_transcript	Caenorhabditis brenneri
WBGene00142952	""	CBN04227	CBN04227	Coding_transcript	Caenorhabditis brenneri
WBGene00142953	""	CBN04228	CBN04228	Coding_transcript	Caenorhabditis brenneri
WBGene00142954	""	CBN04229	CBN04229	Coding_transcript	Caenorhabditis brenneri
WBGene00142955	""	CBN04230	CBN04230	Coding_transcript	Caenorhabditis brenneri
WBGene00142956	""	CBN04231	CBN04231	Coding_transcript	Caenorhabditis brenneri
WBGene00142957	""	CBN04232	CBN04232	Coding_transcript	Caenorhabditis brenneri
WBGene00142958	""	CBN04233	CBN04233	Coding_transcript	Caenorhabditis brenneri
WBGene00142959	""	CBN04234	CBN04234	Coding_transcript	Caenorhabditis brenneri
WBGene00142960	Cbn-pir-1	CBN04235	CBN04235	Coding_transcript	Caenorhabditis brenneri
WBGene00142961	""	CBN04236	CBN04236	Coding_transcript	Caenorhabditis brenneri
WBGene00142962	""	CBN04237	CBN04237	Coding_transcript	Caenorhabditis brenneri
WBGene00142963	""	CBN04238	CBN04238	Coding_transcript	Caenorhabditis brenneri
WBGene00142964	""	CBN04239	CBN04239	Coding_transcript	Caenorhabditis brenneri
WBGene00142965	""	CBN04240	CBN04240	Coding_transcript	Caenorhabditis brenneri
WBGene00142966	""	CBN04241	CBN04241	Coding_transcript	Caenorhabditis brenneri
WBGene00142967	Cbn-dad-1	CBN04242	CBN04242	Coding_transcript	Caenorhabditis brenneri
WBGene00142968	""	CBN04243	CBN04243	Coding_transcript	Caenorhabditis brenneri
WBGene00142969	""	CBN04244	CBN04244	Coding_transcript	Caenorhabditis brenneri
WBGene00142970	""	CBN04245	CBN04245	Coding_transcript	Caenorhabditis brenneri
WBGene00142971	""	CBN04246	CBN04246	Coding_transcript	Caenorhabditis brenneri
WBGene00142972	""	CBN04247	CBN04247	Coding_transcript	Caenorhabditis brenneri
WBGene00142973	""	CBN04248	CBN04248	Coding_transcript	Caenorhabditis brenneri
WBGene00142974	Cbn-dpy-14	CBN04249	CBN04249	Coding_transcript	Caenorhabditis brenneri
WBGene00142975	""	CBN04250	CBN04250	Coding_transcript	Caenorhabditis brenneri
WBGene00142976	""	CBN04251	CBN04251	Coding_transcript	Caenorhabditis brenneri
WBGene00142977	""	CBN04252	CBN04252	Coding_transcript	Caenorhabditis brenneri
WBGene00142978	Cbn-dmd-7	CBN04253	CBN04253	Coding_transcript	Caenorhabditis brenneri
WBGene00142979	""	CBN04254	CBN04254	Coding_transcript	Caenorhabditis brenneri
WBGene00142980	Cbn-islo-1	CBN04255	CBN04255	Coding_transcript	Caenorhabditis brenneri
WBGene00142981	""	CBN04256	CBN04256	Coding_transcript	Caenorhabditis brenneri
WBGene00142982	""	CBN04257	CBN04257	Coding_transcript	Caenorhabditis brenneri
WBGene00142983	""	CBN04258	CBN04258	Coding_transcript	Caenorhabditis brenneri
WBGene00142984	""	CBN04259	CBN04259	Coding_transcript	Caenorhabditis brenneri
WBGene00142985	""	CBN04260	CBN04260	Coding_transcript	Caenorhabditis brenneri
WBGene00142986	""	CBN04261	CBN04261	Coding_transcript	Caenorhabditis brenneri
WBGene00142987	""	CBN04262	CBN04262	Coding_transcript	Caenorhabditis brenneri
WBGene00142988	""	CBN04263	CBN04263	Coding_transcript	Caenorhabditis brenneri
WBGene00142989	""	CBN04264	CBN04264	Coding_transcript	Caenorhabditis brenneri
WBGene00142990	""	CBN04265	CBN04265	Coding_transcript	Caenorhabditis brenneri
WBGene00142991	Cbn-dhs-24	CBN04266	CBN04266	Coding_transcript	Caenorhabditis brenneri
WBGene00142992	""	CBN04267	CBN04267	Coding_transcript	Caenorhabditis brenneri
WBGene00142993	""	CBN04268	CBN04268	Coding_transcript	Caenorhabditis brenneri
WBGene00142994	""	CBN04269	CBN04269	Coding_transcript	Caenorhabditis brenneri
WBGene00142995	""	CBN04270	CBN04270	Coding_transcript	Caenorhabditis brenneri
WBGene00142996	""	CBN04271	CBN04271	Coding_transcript	Caenorhabditis brenneri
WBGene00142997	""	CBN04272	CBN04272	Coding_transcript	Caenorhabditis brenneri
WBGene00142998	""	CBN04273	CBN04273	Coding_transcript	Caenorhabditis brenneri
WBGene00142999	""	CBN04274	CBN04274	Coding_transcript	Caenorhabditis brenneri
WBGene00143000	Cbn-ugtp-1	CBN04275	CBN04275	Coding_transcript	Caenorhabditis brenneri
WBGene00143001	""	CBN04276	CBN04276	Coding_transcript	Caenorhabditis brenneri
WBGene00143002	""	CBN04277	CBN04277	Coding_transcript	Caenorhabditis brenneri
WBGene00143003	""	CBN04278	CBN04278	Coding_transcript	Caenorhabditis brenneri
WBGene00143004	""	CBN04279	CBN04279	Coding_transcript	Caenorhabditis brenneri
WBGene00143005	""	CBN04280	CBN04280	Coding_transcript	Caenorhabditis brenneri
WBGene00143006	""	CBN04281	CBN04281	Coding_transcript	Caenorhabditis brenneri
WBGene00143007	""	CBN04282	CBN04282	Coding_transcript	Caenorhabditis brenneri
WBGene00143008	""	CBN04283	CBN04283	Coding_transcript	Caenorhabditis brenneri
WBGene00143009	""	CBN04284	CBN04284	Coding_transcript	Caenorhabditis brenneri
WBGene00143010	""	CBN04285	CBN04285	Coding_transcript	Caenorhabditis brenneri
WBGene00143011	""	CBN04286	CBN04286	Coding_transcript	Caenorhabditis brenneri
WBGene00143012	""	CBN04287	CBN04287	Coding_transcript	Caenorhabditis brenneri
WBGene00143013	""	CBN04288	CBN04288	Coding_transcript	Caenorhabditis brenneri
WBGene00143014	""	CBN04289	CBN04289	Coding_transcript	Caenorhabditis brenneri
WBGene00143015	""	CBN04290	CBN04290	Coding_transcript	Caenorhabditis brenneri
WBGene00143016	""	CBN04291	CBN04291	Coding_transcript	Caenorhabditis brenneri
WBGene00143017	""	CBN04292	CBN04292	Coding_transcript	Caenorhabditis brenneri
WBGene00143018	Cbn-gcy-37	CBN04293	CBN04293	Coding_transcript	Caenorhabditis brenneri
WBGene00143019	""	CBN04294	CBN04294	Coding_transcript	Caenorhabditis brenneri
WBGene00143020	""	CBN04295	CBN04295	Coding_transcript	Caenorhabditis brenneri
